MONTH,DAY,DATE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_CODE,ID
1,17,1/17/20,4217,N610AE,ORD,FSD,1,B,1174217N610AE
1,18,1/18/20,4217,N607AE,ORD,FSD,1,B,1184217N607AE
1,11,1/11/20,4219,N674RJ,ORD,CMH,1,B,1114219N674RJ
1,3,1/3/20,4229,N823AE,DFW,ICT,1,A,134229N823AE
1,3,1/3/20,4229,N823AE,ICT,DFW,1,A,134229N823AE
1,5,1/5/20,4232,N844AE,RDU,JFK,1,A,154232N844AE
1,10,1/10/20,4233,N252NN,BTR,DFW,1,B,1104233N252NN
1,5,1/5/20,4233,N668HH,JAX,MIA,1,A,154233N668HH
1,5,1/5/20,4233,N668HH,MIA,JAX,1,A,154233N668HH
1,3,1/3/20,4235,N855AE,DFW,JLN,1,A,134235N855AE
1,3,1/3/20,4235,N855AE,JLN,DFW,1,A,134235N855AE
1,11,1/11/20,4243,N844AE,CLT,SGF,1,B,1114243N844AE
1,2,1/2/20,4243,N809AE,DFW,MFE,1,A,124243N809AE
1,2,1/2/20,4243,N809AE,MFE,DFW,1,A,124243N809AE
1,3,1/3/20,4245,N848AE,DFW,MLU,1,A,134245N848AE
1,3,1/3/20,4245,N848AE,MLU,DFW,1,A,134245N848AE
1,11,1/11/20,4246,N222NS,AUS,ORD,1,B,1114246N222NS
1,3,1/3/20,4254,N675AE,CLT,GSO,1,B,134254N675AE
1,11,1/11/20,4255,N615AE,ORD,SGF,1,B,1114255N615AE
1,2,1/2/20,4261,N826AE,RIC,JFK,1,A,124261N826AE
1,5,1/5/20,4261,N846AE,RIC,JFK,1,A,154261N846AE
1,18,1/18/20,4261,N842AE,RIC,JFK,1,B,1184261N842AE
1,25,1/25/20,4261,N834AE,RIC,JFK,1,C,1254261N834AE
1,10,1/10/20,4264,N248NN,DFW,SBA,1,B,1104264N248NN
1,10,1/10/20,4267,N246NN,DFW,GRR,1,B,1104267N246NN
1,11,1/11/20,4267,N227NN,DFW,GRR,1,B,1114267N227NN
1,11,1/11/20,4268,N239NN,GRR,DFW,1,B,1114268N239NN
1,12,1/12/20,4268,N233NN,GRR,DFW,1,B,1124268N233NN
1,10,1/10/20,4269,N236NN,SBA,DFW,1,B,1104269N236NN
1,14,1/14/20,6056,N88341,BTR,IAH,1,B,1146056N88341
1,26,1/26/20,6054,N89317,IAH,MCI,1,B,1266054N89317
1,17,1/17/20,6208,N87302,IAH,MSP,1,B,1176208N87302
1,17,1/17/20,6329,N87302,MSP,IAH,1,B,1176329N87302
1,17,1/17/20,6055,N516LR,IAD,LGA,1,C,1176055N516LR
1,19,1/19/20,6310,N85340,LGA,IAH,1,A,1196310N85340
1,7,1/7/20,6065,N88332,RSW,IAH,1,A,176065N88332
1,17,1/17/20,6033,N86322,IAH,MCI,1,B,1176033N86322
1,17,1/17/20,6061,N89357,MCI,IAH,1,B,1176061N89357
1,17,1/17/20,6034,N512MJ,MCI,IAD,1,B,1176034N512MJ
1,18,1/18/20,6119,N82338,MCI,IAH,1,B,1186119N82338
1,18,1/18/20,6035,N514MJ,IAD,BOS,1,B,1186035N514MJ
1,14,1/14/20,6060,N88332,CVG,IAH,1,B,1146060N88332
1,14,1/14/20,6133,N87337,IAH,JAN,1,B,1146133N87337
1,14,1/14/20,6104,N89342,OKC,IAH,1,B,1146104N89342
1,14,1/14/20,6219,N88341,AUS,IAH,1,B,1146219N88341
1,17,1/17/20,6128,N82338,IAH,GUC,1,B,1176128N82338
1,17,1/17/20,6119,N82338,MCI,IAH,1,B,1176119N82338
1,17,1/17/20,6112,N86344,IAH,DTW,1,B,1176112N86344
1,17,1/17/20,6170,N89357,IAH,MCI,1,B,1176170N89357
1,17,1/17/20,6193,N514MJ,MCI,IAD,1,B,1176193N514MJ
1,17,1/17/20,6260,N516LR,LGA,IAD,1,C,1176260N516LR
1,17,1/17/20,6070,N518LR,IAD,MSP,1,B,1176070N518LR
1,18,1/18/20,6056,N86344,DTW,IAH,1,B,1186056N86344
1,18,1/18/20,6035,N514MJ,BOS,IAD,1,B,1186035N514MJ
1,14,1/14/20,6252,N88332,IAH,CVG,1,B,1146252N88332
1,14,1/14/20,6122,N87337,JAN,IAH,1,B,1146122N87337
1,17,1/17/20,6054,N87337,IAH,MCI,1,B,1176054N87337
1,17,1/17/20,6168,N82338,GUC,IAH,1,B,1176168N82338
1,18,1/18/20,6228,N518LR,MSP,IAH,1,B,1186228N518LR
1,23,1/23/20,6288,N88325,CRP,IAH,1,B,1236288N88325
1,11,1/11/20,6048,N87303,TUL,IAH,1,B,1116048N87303
1,11,1/11/20,6161,N89321,IAH,AUS,1,B,1116161N89321
1,11,1/11/20,6119,N88330,MCI,IAH,1,B,1116119N88330
1,10,1/10/20,6209,N89313,DFW,IAH,1,B,1106209N89313
1,10,1/10/20,6033,N86316,IAH,MCI,1,B,1106033N86316
1,10,1/10/20,6054,N88330,IAH,MCI,1,B,1106054N88330
1,27,1/27/20,6119,N89317,MCI,IAH,1,B,1276119N89317
1,11,1/11/20,6044,N89321,AUS,IAH,1,B,1116044N89321
1,11,1/11/20,6122,N87345,IAH,ABQ,1,C,1116122N87345
1,11,1/11/20,6281,N85356,ELP,IAH,1,B,1116281N85356
1,11,1/11/20,6012,N506MJ,IAD,ATL,1,C,1116012N506MJ
1,11,1/11/20,6061,N86316,MCI,IAH,1,B,1116061N86316
1,11,1/11/20,6046,N86324,IAH,PNS,1,B,1116046N86324
1,11,1/11/20,6226,N89342,IAH,HRL,1,C,1116226N89342
1,11,1/11/20,6189,N89342,HRL,IAH,1,C,1116189N89342
1,11,1/11/20,6012,N506MJ,ATL,IAD,1,C,1116012N506MJ
1,11,1/11/20,6039,N515MJ,MCI,IAH,1,B,1116039N515MJ
1,31,1/31/20,37,,SAN,OGG,1,A,13137
1,25,1/25/20,41,,SFO,OGG,1,A,12541
1,24,1/24/20,42,,OGG,SFO,1,A,12442
1,9,1/9/20,47,,OAK,HNL,1,A,1947
1,12,1/12/20,53,,SFO,HNL,1,A,11253
1,25,1/25/20,53,,SFO,HNL,1,A,12553
1,11,1/11/20,54,,HNL,SFO,1,A,11154
1,29,1/29/20,54,,HNL,SFO,1,A,12954
1,18,1/18/20,61,,LAX,KOA,1,A,11861
1,18,1/18/20,179,,OGG,HNL,1,A,118179
1,31,1/31/20,255,,OGG,HNL,1,A,131255
1,18,1/18/20,365,,OGG,HNL,1,A,118365
1,14,1/14/20,374,,LIH,HNL,1,A,114374
1,18,1/18/20,376,,HNL,OGG,1,A,118376
1,24,1/24/20,541,,ITO,HNL,1,A,124541
1,10,1/10/20,594,,LIH,HNL,1,A,110594
1,1,1/1/20,628,,HNL,JHM,1,A,11628
1,2,1/2/20,628,,HNL,JHM,1,A,12628
1,9,1/9/20,628,,HNL,JHM,1,A,19628
1,10,1/10/20,628,,HNL,JHM,1,A,110628
1,11,1/11/20,628,,HNL,JHM,1,A,111628
1,15,1/15/20,628,,HNL,JHM,1,B,115628
1,16,1/16/20,628,,HNL,JHM,1,A,116628
1,1,1/1/20,629,,JHM,HNL,1,A,11629
1,2,1/2/20,629,,JHM,HNL,1,A,12629
1,9,1/9/20,629,,JHM,HNL,1,A,19629
1,10,1/10/20,629,,JHM,HNL,1,A,110629
1,11,1/11/20,629,,JHM,HNL,1,A,111629
1,13,1/13/20,629,,JHM,HNL,1,B,113629
1,15,1/15/20,629,,JHM,HNL,1,B,115629
1,16,1/16/20,629,,JHM,HNL,1,A,116629
1,1,1/1/20,638,,HNL,JHM,1,A,11638
1,2,1/2/20,638,,HNL,JHM,1,A,12638
1,7,1/7/20,638,,HNL,JHM,1,B,17638
1,9,1/9/20,638,,HNL,JHM,1,A,19638
1,10,1/10/20,638,,HNL,JHM,1,A,110638
1,11,1/11/20,638,,HNL,JHM,1,A,111638
1,13,1/13/20,638,,HNL,JHM,1,B,113638
1,15,1/15/20,638,,HNL,JHM,1,B,115638
1,1,1/1/20,639,,JHM,HNL,1,A,11639
1,2,1/2/20,639,,JHM,HNL,1,A,12639
1,7,1/7/20,639,,JHM,HNL,1,B,17639
1,8,1/8/20,639,,JHM,HNL,1,A,18639
1,9,1/9/20,639,,JHM,HNL,1,A,19639
1,10,1/10/20,639,,JHM,HNL,1,A,110639
1,11,1/11/20,639,,JHM,HNL,1,A,111639
1,13,1/13/20,639,,JHM,HNL,1,B,113639
1,14,1/14/20,639,,JHM,HNL,1,B,114639
1,15,1/15/20,639,,JHM,HNL,1,B,115639
1,8,1/8/20,644,,HNL,LNY,1,A,18644
1,8,1/8/20,645,,LNY,HNL,1,A,18645
1,1,1/1/20,648,,HNL,JHM,1,A,11648
1,2,1/2/20,648,,HNL,JHM,1,A,12648
1,7,1/7/20,648,,HNL,JHM,1,B,17648
1,8,1/8/20,648,,HNL,JHM,1,A,18648
1,9,1/9/20,648,,HNL,JHM,1,A,19648
1,10,1/10/20,648,,HNL,JHM,1,A,110648
1,11,1/11/20,648,,HNL,JHM,1,A,111648
1,13,1/13/20,648,,HNL,JHM,1,B,113648
1,14,1/14/20,648,,HNL,JHM,1,B,114648
1,15,1/15/20,648,,HNL,JHM,1,B,115648
1,1,1/1/20,649,,JHM,HNL,1,A,11649
1,2,1/2/20,649,,JHM,HNL,1,A,12649
1,6,1/6/20,649,,JHM,HNL,1,B,16649
1,7,1/7/20,649,,JHM,HNL,1,B,17649
1,8,1/8/20,649,,JHM,HNL,1,A,18649
1,9,1/9/20,649,,JHM,HNL,1,A,19649
1,10,1/10/20,649,,JHM,HNL,1,A,110649
1,11,1/11/20,649,,JHM,HNL,1,A,111649
1,13,1/13/20,649,,JHM,HNL,1,B,113649
1,14,1/14/20,649,,JHM,HNL,1,B,114649
1,15,1/15/20,649,,JHM,HNL,1,B,115649
1,1,1/1/20,678,,HNL,JHM,1,A,11678
1,2,1/2/20,678,,HNL,JHM,1,A,12678
1,3,1/3/20,678,,HNL,JHM,1,A,13678
1,4,1/4/20,678,,HNL,JHM,1,B,14678
1,6,1/6/20,678,,HNL,JHM,1,B,16678
1,7,1/7/20,678,,HNL,JHM,1,B,17678
1,8,1/8/20,678,,HNL,JHM,1,A,18678
1,9,1/9/20,678,,HNL,JHM,1,A,19678
1,10,1/10/20,678,,HNL,JHM,1,A,110678
1,12,1/12/20,678,,HNL,JHM,1,B,112678
1,13,1/13/20,678,,HNL,JHM,1,B,113678
1,15,1/15/20,678,,HNL,JHM,1,B,115678
1,16,1/16/20,678,,HNL,JHM,1,A,116678
1,1,1/1/20,679,,JHM,HNL,1,A,11679
1,2,1/2/20,679,,JHM,HNL,1,A,12679
1,3,1/3/20,679,,JHM,HNL,1,A,13679
1,4,1/4/20,679,,JHM,HNL,1,B,14679
1,6,1/6/20,679,,JHM,HNL,1,B,16679
1,7,1/7/20,679,,JHM,HNL,1,B,17679
1,8,1/8/20,679,,JHM,HNL,1,A,18679
1,9,1/9/20,679,,JHM,HNL,1,A,19679
1,10,1/10/20,679,,JHM,HNL,1,A,110679
1,12,1/12/20,679,,JHM,HNL,1,B,112679
1,13,1/13/20,679,,JHM,HNL,1,B,113679
1,14,1/14/20,679,,JHM,HNL,1,B,114679
1,15,1/15/20,679,,JHM,HNL,1,B,115679
1,16,1/16/20,679,,JHM,HNL,1,A,116679
1,16,1/16/20,5024,N247JS,PHL,CRW,1,A,1165024N247JS
1,16,1/16/20,5030,N720PS,PNS,DCA,1,B,1165030N720PS
1,19,1/19/20,5030,N723PS,PNS,DCA,1,A,1195030N723PS
1,8,1/8/20,5037,N237PS,DCA,DAY,1,A,185037N237PS
1,16,1/16/20,5037,N218PS,DCA,DAY,1,A,1165037N218PS
1,17,1/17/20,5040,N520DC,CLT,FWA,1,B,1175040N520DC
1,20,1/20/20,5045,N716PS,ORF,CLT,1,A,1205045N716PS
1,15,1/15/20,5049,N553NN,CHO,CLT,1,B,1155049N553NN
1,27,1/27/20,5057,N602NN,CLT,GNV,1,A,1275057N602NN
1,9,1/9/20,5060,N710PS,DCA,PIT,1,A,195060N710PS
1,13,1/13/20,5064,N517AE,EWN,CLT,1,B,1135064N517AE
1,18,1/18/20,5067,N583NN,BUF,CLT,1,B,1185067N583NN
1,18,1/18/20,5067,N568NN,CLT,BUF,1,B,1185067N568NN
1,16,1/16/20,5068,N607NN,STL,CLT,1,A,1165068N607NN
1,18,1/18/20,5068,,STL,CLT,1,B,1185068
1,17,1/17/20,5070,N574NN,CLT,STL,1,B,1175070N574NN
1,18,1/18/20,5073,N534AE,CID,CLT,1,B,1185073N534AE
1,22,1/22/20,5074,N244PS,IND,DCA,1,A,1225074N244PS
1,3,1/3/20,5076,N723PS,CLT,CHA,1,A,135076N723PS
1,15,1/15/20,5082,N710PS,TLH,DCA,1,B,1155082N710PS
1,16,1/16/20,5082,N529EA,TLH,DCA,1,B,1165082N529EA
1,11,1/11/20,5083,N710PS,HSV,DCA,1,A,1115083N710PS
1,14,1/14/20,5084,N513AE,TYS,CLT,1,B,1145084N513AE
1,21,1/21/20,5087,N526EA,DCA,IND,1,A,1215087N526EA
1,4,1/4/20,5088,N709PS,ORF,PHL,1,B,145088N709PS
1,10,1/10/20,5090,N555NN,DFW,DAY,1,B,1105090N555NN
1,12,1/12/20,5090,N567NN,DFW,DAY,1,A,1125090N567NN
1,11,1/11/20,5092,,GRR,CLT,1,B,1115092
1,12,1/12/20,5092,,GRR,CLT,1,B,1125092
1,11,1/11/20,5094,N603NN,GRR,CLT,1,B,1115094N603NN
1,18,1/18/20,5094,N564NN,GRR,CLT,1,B,1185094N564NN
1,2,1/2/20,5097,N502AE,HPN,CLT,1,A,125097N502AE
1,16,1/16/20,5098,N247JS,CRW,CLT,1,A,1165098N247JS
1,8,1/8/20,5101,N247JS,ORF,DCA,1,A,185101N247JS
1,15,1/15/20,5103,N571NN,CLT,PNS,1,B,1155103N571NN
1,14,1/14/20,5104,N573NN,CLT,CHO,1,B,1145104N573NN
1,20,1/20/20,5107,N531EG,PHL,DAY,1,A,1205107N531EG
1,17,1/17/20,5108,N723PS,DSM,CLT,1,A,1175108N723PS
1,12,1/12/20,5114,N567NN,GPT,CLT,1,A,1125114N567NN
1,10,1/10/20,5117,N538EG,PHL,GRR,1,B,1105117N538EG
1,11,1/11/20,5117,N705PS,PHL,GRR,1,B,1115117N705PS
1,9,1/9/20,5118,N505AE,ALB,DCA,1,A,195118N505AE
1,9,1/9/20,5118,N505AE,DCA,ALB,1,A,195118N505AE
1,11,1/11/20,5119,,GRR,PHL,1,B,1115119
1,12,1/12/20,5119,,GRR,PHL,1,B,1125119
1,20,1/20/20,5121,N607NN,CAE,CLT,1,A,1205121N607NN
1,8,1/8/20,5122,N220PS,CAE,DCA,1,A,185122N220PS
1,8,1/8/20,5122,N247JS,DCA,CAE,1,A,185122N247JS
1,13,1/13/20,5123,N604NN,ATL,CLT,1,A,1135123N604NN
1,18,1/18/20,5124,N589NN,ORF,PHL,1,B,1185124N589NN
1,12,1/12/20,5135,,BGR,DCA,1,B,1125135
1,19,1/19/20,5135,,BGR,DCA,1,B,1195135
1,23,1/23/20,5141,N568NN,AGS,CLT,1,A,1235141N568NN
1,18,1/18/20,5145,,SBN,CLT,1,B,1185145
1,21,1/21/20,5146,N237PS,PHL,CAK,1,A,1215146N237PS
1,12,1/12/20,5154,,BTV,CLT,1,B,1125154
1,22,1/22/20,5154,N552NN,BTV,CLT,1,A,1225154N552NN
1,17,1/17/20,5157,N719PS,CLT,SBN,1,B,1175157N719PS
1,2,1/2/20,5162,N220PS,LGA,PIT,1,A,125162N220PS
1,5,1/5/20,5162,N226JS,LGA,PIT,1,A,155162N226JS
1,16,1/16/20,5162,N244PS,LGA,PIT,1,C,1165162N244PS
1,16,1/16/20,5163,N220PS,PIT,LGA,1,C,1165163N220PS
1,11,1/11/20,5165,N603NN,PHL,GRR,1,B,1115165N603NN
1,18,1/18/20,5165,N564NN,PHL,GRR,1,B,1185165N564NN
1,13,1/13/20,5170,N568NN,BTV,CLT,1,A,1135170N568NN
1,18,1/18/20,5172,N237PS,DCA,BUF,1,B,1185172N237PS
1,6,1/6/20,5173,N257PS,GSO,DCA,1,A,165173N257PS
1,1,1/1/20,2330,N451QX,EUG,PDX,1,A,112330N451QX
1,1,1/1/20,2341,N445QX,MSO,SEA,1,B,112341N445QX
1,1,1/1/20,2364,N434MK,SEA,PUW,1,A,112364N434MK
1,1,1/1/20,2450,N631QX,LAX,DAL,1,A,112450N631QX
1,1,1/1/20,2461,N435QX,SEA,MFR,1,A,112461N435QX
1,1,1/1/20,2495,N453QX,SUN,SEA,1,B,112495N453QX
1,1,1/1/20,2518,N634QX,SEA,HDN,1,B,112518N634QX
1,1,1/1/20,2519,N634QX,HDN,SEA,1,B,112519N634QX
1,1,1/1/20,2845,N405QX,MSO,PDX,1,A,112845N405QX
1,2,1/2/20,2034,N441QX,RDM,PDX,1,A,122034N441QX
1,2,1/2/20,2067,N434MK,PUW,SEA,1,A,122067N434MK
1,2,1/2/20,2091,N402QX,PDX,MFR,1,A,122091N402QX
1,2,1/2/20,2103,N441QX,PSC,SEA,1,A,122103N441QX
1,2,1/2/20,2110,N441QX,SEA,PSC,1,A,122110N441QX
1,2,1/2/20,2271,N402QX,BOI,PDX,1,A,122271N402QX
1,2,1/2/20,2328,N405QX,MFR,PDX,1,A,122328N405QX
1,2,1/2/20,2364,N445QX,SEA,PUW,1,A,122364N445QX
1,2,1/2/20,2414,N402QX,SEA,PDX,1,A,122414N402QX
1,2,1/2/20,2449,N631QX,DAL,LAX,1,A,122449N631QX
1,2,1/2/20,2500,N441QX,PDX,SEA,1,A,122500N441QX
1,2,1/2/20,2525,N402QX,PDX,BOI,1,A,122525N402QX
1,2,1/2/20,2532,N435QX,SEA,BLI,1,A,122532N435QX
1,2,1/2/20,2672,N402QX,PDX,SEA,1,A,122672N402QX
1,3,1/3/20,2061,N427QX,SEA,PDX,1,A,132061N427QX
1,3,1/3/20,2067,N445QX,PUW,SEA,1,A,132067N445QX
1,3,1/3/20,2134,N443QX,SEA,EAT,1,A,132134N443QX
1,3,1/3/20,2328,N402QX,MFR,PDX,1,A,132328N402QX
1,3,1/3/20,2461,N441QX,SEA,MFR,1,A,132461N441QX
1,3,1/3/20,2491,N435QX,BLI,SEA,1,A,132491N435QX
1,4,1/4/20,2144,N441QX,SEA,PUW,1,A,142144N441QX
1,4,1/4/20,2149,N443QX,EAT,SEA,1,A,142149N443QX
1,4,1/4/20,2219,N441QX,PUW,SEA,1,A,142219N441QX
1,4,1/4/20,2242,N404QX,SEA,PDX,1,A,142242N404QX
1,4,1/4/20,2328,N441QX,MFR,PDX,1,A,142328N441QX
1,4,1/4/20,2495,N400QX,SUN,SEA,1,C,142495N400QX
1,4,1/4/20,2630,N438QX,MSO,PDX,1,B,142630N438QX
1,4,1/4/20,2674,N404QX,PDX,SEA,1,A,142674N404QX
1,5,1/5/20,2411,N637QX,DAL,SEA,1,A,152411N637QX
1,5,1/5/20,2803,N629QX,PHX,PAE,1,A,152803N629QX
1,5,1/5/20,2804,N629QX,PAE,PHX,1,A,152804N629QX
1,5,1/5/20,2864,N629QX,PAE,LAX,1,A,152864N629QX
1,5,1/5/20,2865,N629QX,LAX,PAE,1,A,152865N629QX
1,6,1/6/20,2074,N637QX,SEA,FCA,1,B,162074N637QX
1,6,1/6/20,2075,N637QX,FCA,SEA,1,B,162075N637QX
1,6,1/6/20,2193,N426QX,GEG,SEA,1,B,162193N426QX
1,6,1/6/20,2474,N445QX,SEA,GEG,1,A,162474N445QX
1,6,1/6/20,2476,N426QX,SEA,GEG,1,B,162476N426QX
1,6,1/6/20,2478,N445QX,GEG,SEA,1,A,162478N445QX
1,6,1/6/20,2500,N404QX,PDX,SEA,1,C,162500N404QX
1,7,1/7/20,2305,N452QX,SEA,PDX,1,A,172305N452QX
1,7,1/7/20,2949,N452QX,FCA,SEA,1,A,172949N452QX
1,8,1/8/20,2705,N405QX,BOI,PDX,1,A,182705N405QX
1,8,1/8/20,2759,N627QX,SNA,PAE,1,A,182759N627QX
1,8,1/8/20,2804,N625QX,PAE,PHX,1,A,182804N625QX
1,8,1/8/20,2897,N627QX,SFO,SNA,1,A,182897N627QX
1,9,1/9/20,2002,N452QX,SEA,YKM,1,A,192002N452QX
1,9,1/9/20,2017,N452QX,YKM,SEA,1,A,192017N452QX
1,9,1/9/20,2101,N445QX,PSC,SEA,1,A,192101N445QX
1,9,1/9/20,2102,N445QX,SEA,PSC,1,A,192102N445QX
1,9,1/9/20,2144,N450QX,SEA,PUW,1,A,192144N450QX
1,9,1/9/20,2219,N450QX,PUW,SEA,1,A,192219N450QX
1,9,1/9/20,2280,N446QX,EUG,SEA,1,A,192280N446QX
1,9,1/9/20,2295,N446QX,SEA,EUG,1,A,192295N446QX
1,9,1/9/20,2334,N435QX,SEA,BOI,1,A,192334N435QX
1,9,1/9/20,2348,N442QX,SEA,MSO,1,A,192348N442QX
1,9,1/9/20,2364,N432QX,SEA,PUW,1,B,192364N432QX
1,9,1/9/20,2391,N435QX,BOI,SEA,1,A,192391N435QX
1,9,1/9/20,2434,N430QX,PDX,SEA,1,A,192434N430QX
1,9,1/9/20,2600,N430QX,SEA,PDX,1,A,192600N430QX
1,9,1/9/20,2621,N434MK,SEA,GEG,1,A,192621N434MK
1,9,1/9/20,2743,N442QX,MSO,SEA,1,A,192743N442QX
1,9,1/9/20,2801,N625QX,PHX,PAE,1,A,192801N625QX
1,9,1/9/20,2828,N627QX,PAE,SFO,1,A,192828N627QX
1,9,1/9/20,2915,N434MK,GEG,SEA,1,A,192915N434MK
1,10,1/10/20,2004,N426QX,SEA,YKM,1,A,1102004N426QX
1,10,1/10/20,2067,N432QX,PUW,SEA,1,B,1102067N432QX
1,10,1/10/20,2101,N403QX,PSC,SEA,1,A,1102101N403QX
1,10,1/10/20,2102,N403QX,SEA,PSC,1,A,1102102N403QX
1,10,1/10/20,2109,N427QX,PSC,SEA,1,B,1102109N427QX
1,10,1/10/20,2111,N403QX,PSC,SEA,1,A,1102111N403QX
1,10,1/10/20,2127,N422QX,PUW,SEA,1,A,1102127N422QX
1,10,1/10/20,2168,N452QX,SEA,BOI,1,A,1102168N452QX
1,10,1/10/20,2175,N628QX,SEA,PDX,1,B,1102175N628QX
1,10,1/10/20,2252,N437QX,RNO,SEA,1,A,1102252N437QX
1,10,1/10/20,2255,N629QX,SEA,RNO,1,B,1102255N629QX
1,10,1/10/20,2281,N422QX,SEA,EUG,1,A,1102281N422QX
1,10,1/10/20,2357,N427QX,SEA,PSC,1,B,1102357N427QX
1,10,1/10/20,2434,N430QX,PDX,SEA,1,A,1102434N430QX
1,10,1/10/20,2438,N430QX,SEA,GEG,1,B,1102438N430QX
1,10,1/10/20,2445,N452QX,BOI,SEA,1,A,1102445N452QX
1,10,1/10/20,2448,N629QX,RNO,SEA,1,B,1102448N629QX
1,10,1/10/20,2481,N426QX,BLI,SEA,1,A,1102481N426QX
1,10,1/10/20,2482,N426QX,SEA,BLI,1,A,1102482N426QX
1,10,1/10/20,2600,N430QX,SEA,PDX,1,A,1102600N430QX
1,10,1/10/20,2621,N453QX,SEA,GEG,1,A,1102621N453QX
1,10,1/10/20,2622,N437QX,SEA,RNO,1,A,1102622N437QX
1,10,1/10/20,2706,N625QX,RNO,PDX,1,A,1102706N625QX
1,10,1/10/20,2715,N631QX,DAL,SEA,1,A,1102715N631QX
1,10,1/10/20,2775,N625QX,SJC,RNO,1,A,1102775N625QX
1,10,1/10/20,2818,N631QX,PDX,DAL,1,A,1102818N631QX
1,10,1/10/20,2819,N624QX,DAL,PDX,1,B,1102819N624QX
1,10,1/10/20,2854,N430QX,GEG,SEA,1,B,1102854N430QX
1,10,1/10/20,2860,N628QX,SEA,MFR,1,A,1102860N628QX
1,10,1/10/20,2915,N453QX,GEG,SEA,1,A,1102915N453QX
1,11,1/11/20,2001,N426QX,YKM,SEA,1,A,1112001N426QX
1,11,1/11/20,2203,N430QX,PUW,SEA,1,B,1112203N430QX
1,11,1/11/20,2296,N422QX,EUG,SEA,1,A,1112296N422QX
1,11,1/11/20,2364,N430QX,SEA,PUW,1,B,1112364N430QX
1,11,1/11/20,2816,N624QX,PDX,DAL,1,B,1112816N624QX
1,11,1/11/20,2817,N650QX,DAL,PDX,1,A,1112817N650QX
1,11,1/11/20,2861,N628QX,MFR,SEA,1,A,1112861N628QX
1,12,1/12/20,2020,N439QX,SEA,ALW,1,A,1122020N439QX
1,12,1/12/20,2046,N421QX,PDX,GEG,1,A,1122046N421QX
1,12,1/12/20,2109,N402QX,PSC,SEA,1,A,1122109N402QX
1,12,1/12/20,2174,N443QX,PDX,SEA,1,A,1122174N443QX
1,12,1/12/20,2179,N427QX,SEA,RDM,1,A,1122179N427QX
1,12,1/12/20,2203,N453QX,PUW,SEA,1,A,1122203N453QX
1,12,1/12/20,2222,N427QX,RDM,SEA,1,A,1122222N427QX
1,12,1/12/20,2250,N439QX,PDX,SEA,1,A,1122250N439QX
1,12,1/12/20,2255,N624QX,SEA,RNO,1,A,1122255N624QX
1,12,1/12/20,2284,N620QX,SEA,FCA,1,A,1122284N620QX
1,12,1/12/20,2299,N451QX,SEA,EUG,1,A,1122299N451QX
1,12,1/12/20,2360,N402QX,SEA,PSC,1,A,1122360N402QX
1,12,1/12/20,2374,N436QX,SEA,GEG,1,A,1122374N436QX
1,12,1/12/20,2377,N422QX,SUN,SEA,1,B,1122377N422QX
1,12,1/12/20,2407,N421QX,GEG,PDX,1,A,1122407N421QX
1,12,1/12/20,2448,N624QX,RNO,SEA,1,A,1122448N624QX
1,12,1/12/20,2454,N453QX,SEA,PUW,1,A,1122454N453QX
1,12,1/12/20,2532,N443QX,SEA,BLI,1,A,1122532N443QX
1,12,1/12/20,2566,N437QX,SEA,PDX,1,A,1122566N437QX
1,12,1/12/20,2588,N451QX,EUG,SEA,1,A,1122588N451QX
1,12,1/12/20,2678,N639QX,PAE,SAN,1,B,1122678N639QX
1,12,1/12/20,2741,N651QX,SJC,PAE,1,B,1122741N651QX
1,12,1/12/20,2804,N638QX,PAE,PHX,1,B,1122804N638QX
1,12,1/12/20,2829,N627QX,SFO,PAE,1,B,1122829N627QX
1,12,1/12/20,2830,N627QX,PAE,SFO,1,B,1122830N627QX
1,12,1/12/20,2851,N436QX,GEG,SEA,1,A,1122851N436QX
1,12,1/12/20,2867,N622QX,LAX,PAE,1,B,1122867N622QX
1,12,1/12/20,2881,N631QX,PDX,PAE,1,B,1122881N631QX
1,12,1/12/20,2882,N626QX,PAE,PDX,1,B,1122882N626QX
1,12,1/12/20,2883,N648QX,PDX,PAE,1,A,1122883N648QX
1,12,1/12/20,2888,N636QX,PAE,LAS,1,B,1122888N636QX
1,12,1/12/20,2892,N631QX,PAE,GEG,1,B,1122892N631QX
1,12,1/12/20,2893,N636QX,LAS,PAE,1,B,1122893N636QX
1,13,1/13/20,2001,N422QX,YKM,SEA,1,A,1132001N422QX
1,13,1/13/20,2002,N437QX,SEA,YKM,1,A,1132002N437QX
1,13,1/13/20,2004,N447QX,SEA,YKM,1,B,1132004N447QX
1,13,1/13/20,2020,N430QX,SEA,ALW,1,B,1132020N430QX
1,13,1/13/20,2037,N631QX,GEG,PDX,1,B,1132037N631QX
1,13,1/13/20,2063,N452QX,SEA,PDX,1,C,1132063N452QX
1,13,1/13/20,2067,N427QX,PUW,SEA,1,A,1132067N427QX
1,13,1/13/20,2087,N439QX,ALW,SEA,1,A,1132087N439QX
1,13,1/13/20,2093,N422QX,SEA,RDM,1,A,1132093N422QX
1,13,1/13/20,2101,N421QX,PSC,SEA,1,A,1132101N421QX
1,13,1/13/20,2102,N421QX,SEA,PSC,1,A,1132102N421QX
